0.000000000	0.500000000	-0.014397380	0.000000000	0.000000000
0.010000000	0.500000000	-0.014553015	-0.000326731	0.019351352
0.020000000	0.500000000	-0.014911990	-0.001180833	0.036251655
0.030000000	0.500000000	-0.015326188	-0.002521564	0.051958571
0.040000000	0.500000000	-0.015741266	-0.004309513	0.066503800
0.050000000	0.500000000	-0.016138964	-0.006506671	0.079923798
0.060000000	0.500000000	-0.016514975	-0.009076520	0.092258839
0.070000000	0.500000000	-0.016870394	-0.011984126	0.103552153
0.080000000	0.500000000	-0.017208384	-0.015196221	0.113849108
0.090000000	0.500000000	-0.017532838	-0.018681283	0.123196462
0.100000000	0.500000000	-0.017847829	-0.022409590	0.131641673
0.110000000	0.500000000	-0.018157357	-0.026353266	0.139232261
0.120000000	0.500000000	-0.018465233	-0.030486308	0.146015241
0.130000000	0.500000000	-0.018775013	-0.034784584	0.152036618
0.140000000	0.500000000	-0.019089962	-0.039225822	0.157340943
0.150000000	0.500000000	-0.019413037	-0.043789580	0.161970935
0.160000000	0.500000000	-0.019746869	-0.048457193	0.165967171
0.170000000	0.500000000	-0.020093771	-0.053211716	0.169367829
0.180000000	0.500000000	-0.020455728	-0.058037844	0.172208502
0.190000000	0.500000000	-0.020834408	-0.062921832	0.174522060
0.200000000	0.500000000	-0.021231167	-0.067851401	0.176338563
0.210000000	0.500000000	-0.021647059	-0.072815641	0.177685233
0.220000000	0.500000000	-0.022082839	-0.077804908	0.178586453
0.230000000	0.500000000	-0.022538978	-0.082810720	0.179063821
0.240000000	0.500000000	-0.023015664	-0.087825652	0.179136218
0.250000000	0.500000000	-0.023512816	-0.092843232	0.178819923
0.260000000	0.500000000	-0.024030082	-0.097857836	0.178128732
0.270000000	0.500000000	-0.024566851	-0.102864589	0.177074110
0.280000000	0.500000000	-0.025122253	-0.107859263	0.175665344
0.290000000	0.500000000	-0.025695160	-0.112838181	0.173909715
0.300000000	0.500000000	-0.026284191	-0.117798128	0.171812665
0.310000000	0.500000000	-0.026887710	-0.122736254	0.169377982
0.320000000	0.500000000	-0.027503829	-0.127649995	0.166607966
0.330000000	0.500000000	-0.028130405	-0.132536983	0.163503611
0.340000000	0.500000000	-0.028765040	-0.137394969	0.160064770
0.350000000	0.500000000	-0.029405083	-0.142221739	0.156290327
0.360000000	0.500000000	-0.030047627	-0.147015045	0.152178354
0.370000000	0.500000000	-0.030689514	-0.151772523	0.147726268
0.380000000	0.500000000	-0.031327334	-0.156491625	0.142930987
0.390000000	0.500000000	-0.031957431	-0.161169542	0.137789072
0.400000000	0.500000000	-0.032575907	-0.165803137	0.132296872
0.410000000	0.500000000	-0.033178629	-0.170388869	0.126450667
0.420000000	0.500000000	-0.033761243	-0.174922728	0.120246807
0.430000000	0.500000000	-0.034319179	-0.179400154	0.113681848
0.440000000	0.500000000	-0.034847676	-0.183815974	0.106752696
0.450000000	0.500000000	-0.035341792	-0.188164321	0.099456751
0.460000000	0.500000000	-0.035796435	-0.192438564	0.091792049
0.470000000	0.500000000	-0.036206383	-0.196631226	0.083757423
0.480000000	0.500000000	-0.036566322	-0.200733913	0.075352658
0.490000000	0.500000000	-0.036870877	-0.204737230	0.066578663
0.500000000	0.500000000	-0.037114654	-0.208630703	0.057437654
0.510000000	0.500000000	-0.037292289	-0.212402700	0.047933347
0.520000000	0.500000000	-0.037398499	-0.216040346	0.038071163
0.530000000	0.500000000	-0.037428138	-0.219529451	0.027858454
0.540000000	0.500000000	-0.037376264	-0.222854429	0.017304745
0.550000000	0.500000000	-0.037238207	-0.225998228	0.006421987
0.560000000	0.500000000	-0.037009644	-0.228942271	-0.004775162
0.570000000	0.500000000	-0.036686686	-0.231666397	-0.016269040
0.580000000	0.500000000	-0.036265959	-0.234148825	-0.028038673
0.590000000	0.500000000	-0.035744703	-0.236366132	-0.040059436
0.600000000	0.500000000	-0.035120866	-0.238293260	-0.052302708
0.610000000	0.500000000	-0.034393207	-0.239903544	-0.064735514
0.620000000	0.500000000	-0.033561401	-0.241168786	-0.077320160
0.630000000	0.500000000	-0.032626138	-0.242059370	-0.090013864
0.640000000	0.500000000	-0.031589233	-0.242544424	-0.102768404
0.650000000	0.500000000	-0.030453723	-0.242592056	-0.115529781
0.660000000	0.500000000	-0.029223958	-0.242169653	-0.128237922
0.670000000	0.500000000	-0.027905685	-0.241244259	-0.140826431
0.680000000	0.500000000	-0.026506116	-0.239783050	-0.153222425
0.690000000	0.500000000	-0.025033976	-0.237753894	-0.165346456
0.700000000	0.500000000	-0.023499531	-0.235126028	-0.177112569
0.710000000	0.500000000	-0.021914580	-0.231870825	-0.188428507
0.720000000	0.500000000	-0.020292419	-0.227962673	-0.199196104
0.730000000	0.500000000	-0.018647761	-0.223379948	-0.209311900
0.740000000	0.500000000	-0.016996612	-0.218106077	-0.218667986
0.750000000	0.500000000	-0.015356102	-0.212130658	-0.227153138
0.760000000	0.500000000	-0.013744262	-0.205450631	-0.234654222
0.770000000	0.500000000	-0.012179747	-0.198071439	-0.241057912
0.780000000	0.500000000	-0.010681514	-0.190008166	-0.246252691
0.790000000	0.500000000	-0.009268456	-0.181286570	-0.250131134
