0.500000000	0.000000000	0.002636460	0.000000000	0.000000000
0.500000000	0.010000000	0.002634971	-0.007738999	0.000002990
0.500000000	0.020000000	0.002630400	-0.014828700	0.000003693
0.500000000	0.030000000	0.002622478	-0.021635754	0.000000076
0.500000000	0.040000000	0.002610788	-0.028191135	-0.000009233
0.500000000	0.050000000	0.002594715	-0.034523399	-0.000024972
0.500000000	0.060000000	0.002573456	-0.040658875	-0.000047270
0.500000000	0.070000000	0.002546035	-0.046621830	-0.000075668
0.500000000	0.080000000	0.002511319	-0.052434604	-0.000109142
0.500000000	0.090000000	0.002468031	-0.058117730	-0.000146123
0.500000000	0.100000000	0.002414756	-0.063690023	-0.000184508
0.500000000	0.110000000	0.002349946	-0.069168651	-0.000221681
0.500000000	0.120000000	0.002271924	-0.074569191	-0.000254525
0.500000000	0.130000000	0.002178880	-0.079905668	-0.000279435
0.500000000	0.140000000	0.002068874	-0.085190567	-0.000292333
0.500000000	0.150000000	0.001939826	-0.090434848	-0.000288684
0.500000000	0.160000000	0.001789521	-0.095647934	-0.000263507
0.500000000	0.170000000	0.001615598	-0.100837694	-0.000211396
0.500000000	0.180000000	0.001415552	-0.106010416	-0.000126538
0.500000000	0.190000000	0.001186727	-0.111170767	-0.000002737
0.500000000	0.200000000	0.000926315	-0.116321752	0.000166561
0.500000000	0.210000000	0.000631360	-0.121464668	0.000388238
0.500000000	0.220000000	0.000298755	-0.126599047	0.000669469
0.500000000	0.230000000	-0.000074752	-0.131722611	0.001017676
0.500000000	0.240000000	-0.000492551	-0.136831218	0.001440491
0.500000000	0.250000000	-0.000958159	-0.141918818	0.001945694
0.500000000	0.260000000	-0.001475207	-0.146977411	0.002541160
0.500000000	0.270000000	-0.002047420	-0.151997019	0.003234788
0.500000000	0.280000000	-0.002678594	-0.156965664	0.004034430
0.500000000	0.290000000	-0.003372573	-0.161869366	0.004947811
0.500000000	0.300000000	-0.004133208	-0.166692152	0.005982440
0.500000000	0.310000000	-0.004964324	-0.171416089	0.007145517
0.500000000	0.320000000	-0.005869673	-0.176021336	0.008443834
0.500000000	0.330000000	-0.006852888	-0.180486222	0.009883670
0.500000000	0.340000000	-0.007917423	-0.184787349	0.011470681
0.500000000	0.350000000	-0.009066497	-0.188899724	0.013209789
0.500000000	0.360000000	-0.010303026	-0.192796914	0.015105071
0.500000000	0.370000000	-0.011629557	-0.196451238	0.017159639
0.500000000	0.380000000	-0.013048194	-0.199833983	0.019375537
0.500000000	0.390000000	-0.014560529	-0.202915651	0.021753630
0.500000000	0.400000000	-0.016167562	-0.205666228	0.024293500
0.500000000	0.410000000	-0.017869633	-0.208055482	0.026993360
0.500000000	0.420000000	-0.019666352	-0.210053280	0.029849967
0.500000000	0.430000000	-0.021556528	-0.211629921	0.032858555
0.500000000	0.440000000	-0.023538117	-0.212756485	0.036012782
0.500000000	0.450000000	-0.025608169	-0.213405182	0.039304693
0.500000000	0.460000000	-0.027762785	-0.213549704	0.042724702
0.500000000	0.470000000	-0.029997093	-0.213165574	0.046261594
0.500000000	0.480000000	-0.032305233	-0.212230472	0.049902550
0.500000000	0.490000000	-0.034680359	-0.210724549	0.053633193
0.500000000	0.500000000	-0.037114654	-0.208630703	0.057437654
0.500000000	0.510000000	-0.039599368	-0.205934823	0.061298663
0.500000000	0.520000000	-0.042124872	-0.202625988	0.065197652
0.500000000	0.530000000	-0.044680724	-0.198696616	0.069114887
0.500000000	0.540000000	-0.047255758	-0.194142551	0.073029608
0.500000000	0.550000000	-0.049838189	-0.188963101	0.076920184
0.500000000	0.560000000	-0.052415724	-0.183160995	0.080764276
0.500000000	0.570000000	-0.054975694	-0.176742279	0.084539012
0.500000000	0.580000000	-0.057505192	-0.169716146	0.088221155
0.500000000	0.590000000	-0.059991215	-0.162094680	0.091787276
0.500000000	0.600000000	-0.062420815	-0.153892538	0.095213917
0.500000000	0.610000000	-0.064781244	-0.145126552	0.098477749
0.500000000	0.620000000	-0.067060106	-0.135815259	0.101555707
0.500000000	0.630000000	-0.069245491	-0.125978355	0.104425123
0.500000000	0.640000000	-0.071326112	-0.115636073	0.107063828
0.500000000	0.650000000	-0.073291424	-0.104808482	0.109450240
0.500000000	0.660000000	-0.075131733	-0.093514705	0.111563431
0.500000000	0.670000000	-0.076838284	-0.081772048	0.113383176
0.500000000	0.680000000	-0.078403341	-0.069595034	0.114889974
0.500000000	0.690000000	-0.079820242	-0.056994336	0.116065072
0.500000000	0.700000000	-0.081083438	-0.043975590	0.116890462
0.500000000	0.710000000	-0.082188515	-0.030538085	0.117348884
0.500000000	0.720000000	-0.083132193	-0.016673319	0.117423836
0.500000000	0.730000000	-0.083912319	-0.002363400	0.117099596
0.500000000	0.740000000	-0.084527831	0.012420699	0.116361275
0.500000000	0.750000000	-0.084978717	0.027721037	0.115194923
0.500000000	0.760000000	-0.085265966	0.043594734	0.113587694
0.500000000	0.770000000	-0.085391505	0.060116103	0.111528098
0.500000000	0.780000000	-0.085358132	0.077378829	0.109006365
0.500000000	0.790000000	-0.085169459	0.095498101	0.106014944
0.500000000	0.800000000	-0.084829845	0.114612571	0.102549155
0.500000000	0.810000000	-0.084344352	0.134885975	0.098608025
0.500000000	0.820000000	-0.083718707	0.156508165	0.094195318
0.500000000	0.830000000	-0.082959290	0.179695285	0.089320775
0.500000000	0.840000000	-0.082073142	0.204688716	0.084001547
0.500000000	0.850000000	-0.081068001	0.231752417	0.078263811
0.500000000	0.860000000	-0.079952379	0.261168176	0.072144513
0.500000000	0.870000000	-0.078735660	0.293228343	0.065693157
